"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
15214,3876500290,12.0725412529057,3,1,4.59921501711666,6.35028228610071,"1","0","0","3",7,99.4062528,0,1967,0,98001,47.3377,-122.291,122.6320128,664.99996032,48
15215,4443800545,13.2085410736454,2,2,4.88923081291466,5.88739152227803,"1","0","0","4",7,132.8513472,0,1949,0,98117,47.6844,-122.392,132.8513472,394.28050176,66
15217,1023059108,12.8739020181058,2,1,4.13107880204572,6.97433809213017,"1","0","0","3",5,62.2450368,0,2003,0,98059,47.499,-122.157,202.5286272,75.99468672,12
15218,2787250190,13.3770055957779,4,2.5,5.58237799347461,7.1706136982581,"2","0","0","3",8,265.7026944,0,1995,0,98019,47.7306,-121.973,246.193056,171.49901184,20
15219,4019301205,12.9239124386805,3,1.5,5.35133620013616,6.63410389903716,"1","0","0","4",8,131.9223168,78.967584,1954,0,98155,47.7573,-122.278,187.6641408,159.7932288,61
15221,1250203135,13.4939269338368,3,1.75,5.15213285636796,6.3233158378709,"2","0","2","4",8,172.7996544,0,1959,0,98144,47.5981,-122.288,281.4962112,605.07749952,56
15222,1424069069,13.9552725003394,6,4.5,6.32996038058957,9.9230999268177,"2","0","0","3",11,380.902464,180.2318976,1996,0,98029,47.5622,-122.003,186.7351104,339.83932032,19
15223,7304301300,12.6115377536383,2,1,4.54150669949601,7.00969013414342,"1","0","0","3",6,93.8320704,0,1947,0,98155,47.7461,-122.322,113.3417088,64.84632192,68
15225,3630030440,13.279367126214,4,2.5,5.1993857412185,5.8452800369279,"2","0","0","3",8,181.160928,0,2004,0,98029,47.5503,-121.997,159.7932288,380.4379488,11
15227,7504010480,13.3096724757093,4,2.25,5.27824431613082,6.94344419652734,"2","0","0","3",9,196.0254144,0,1975,0,98074,47.6386,-122.058,247.1220864,91.5094944,40
15228,8644500010,13.4800378216761,3,1.75,5.03233165655533,6.51613762929872,"1.5","0","4","4",7,106.838496,46.45152,1928,0,98117,47.6989,-122.399,213.676992,678.192192,87
15229,1326059142,14.1484049732376,4,3,5.79001735825285,9.38750083705933,"2","0","2","4",10,327.0187008,0,1981,0,98072,47.7448,-122.117,302.8639104,669.08769408,34
15230,3754501205,13.8970905449567,3,2.5,5.57536042081596,6.54645938918511,"2","0","3","3",11,263.8446336,0,1997,0,98034,47.7049,-122.224,239.6898432,531.03377664,18
15231,7625701900,13.0551546277109,2,1.75,4.93033248860021,6.10017228655669,"1","0","0","4",7,69.67728,68.7482496,1918,0,98136,47.5496,-122.391,130.064256,536.42215296,97
15232,1926049398,12.7910776674704,3,2.25,5.03233165655533,6.50813427486344,"1","0","0","3",7,114.2707392,39.0192768,1985,0,98133,47.7237,-122.335,157.0061376,629.69680512,30
15233,6372000190,13.5211394973617,4,2,5.20450084188527,6.04006836248699,"1","0","0","3",8,89.1869184,92.90304,1922,2001,98116,47.58,-122.405,156.0771072,440.8249248,14
15234,3622059088,13.0170028617465,3,2.25,5.42764439319948,8.27350254369347,"1","0","0","4",7,227.612448,0,1978,2000,98042,47.3549,-122.111,133.7803776,419.55012864,15
15236,8956000250,13.3293775467887,3,2.5,5.21465321334929,5.67195019132591,"2","0","0","3",8,175.5867456,8.3612736,2009,0,98027,47.5456,-122.016,200.6705664,284.09749632,6
15237,1241500351,13.8460397629991,3,2.5,5.94497939715099,8.1078548578372,"2","0","0","3",7,381.8314944,0,1976,0,98033,47.6642,-122.171,251.7672384,737.27852544,39
15239,6154900130,12.7367008965923,2,1,4.38073347890826,6.49193280316374,"1","0","0","3",6,79.8966144,0,1947,0,98177,47.7042,-122.369,134.709408,604.05556608,68
15240,1853500130,12.8212582846204,4,2.5,5.37312355432106,6.75769228947348,"2","0","0","3",8,215.5350528,0,1994,0,98188,47.4449,-122.274,215.5350528,753.72236352,21
15241,1854750010,13.9552725003394,3,2.5,5.96425710257689,6.79581634731522,"2","0","0","3",10,389.2637376,0,1999,0,98006,47.5642,-122.127,339.096096,696.7728,16
15243,7228500415,13.0815413828841,4,2.25,5.45581527016618,5.39444632378988,"2","0","0","3",8,157.0061376,77.1095232,1908,0,98122,47.6109,-122.303,142.1416512,292.1800608,107
15244,3142600130,13.4112946692565,3,2,5.1628281454847,5.86655743537519,"1","0","0","5",7,95.6901312,78.967584,1927,0,98115,47.6841,-122.309,157.935168,387.68438592,88
15245,629000605,14.1505532017759,3,2.5,5.59970944982625,6.83853180993818,"2","0","0","4",10,270.3478464,0,1989,0,98004,47.5845,-122.199,224.8253568,106.00236864,26
15247,3990000050,13.0497926845695,3,2.25,5.513634841055,6.54645938918511,"1","0","0","4",7,152.3609856,95.6901312,1966,0,98166,47.4608,-122.354,183.0189888,781.87198464,49
15249,9357000635,12.7512996960135,3,1,4.58982527676682,6.25432296638395,"1","0","0","4",6,70.6063104,27.870912,1943,0,98146,47.5116,-122.379,121.7029824,510.87381696,72
15250,2207200635,12.9940753571028,3,1.5,4.64488505394985,6.46307778024606,"1","0","0","5",7,104.0514048,0,1956,0,98007,47.6023,-122.132,120.773952,597.92396544,59
15251,3798000130,13.0562235748998,4,1.75,5.34248658485917,6.68099028214272,"1","0","0","4",7,123.5610432,85.4707968,1958,0,98011,47.7633,-122.199,209.03184,2.87999424,57
15252,2680700010,13.5606183083355,4,2.5,5.25910497592012,6.66844100585917,"1","0","0","4",8,116.1288,76.1804928,1976,0,98033,47.6608,-122.19,192.3092928,775.64748096,39
15253,3066200440,13.4367068548096,4,2.25,5.39444632378988,6.76800165913235,"2","0","0","4",8,220.1802048,0,1979,0,98052,47.6518,-122.123,220.1802048,790.97648256,36
15254,3293400020,13.721199878493,4,3.5,5.80412196443439,7.85295268010145,"2","0","0","3",11,331.6638528,0,1990,0,98052,47.7173,-122.098,353.031552,366.967008,25
15255,2425049063,15.1077414617983,4,3.25,6.10640283630733,7.63421293451834,"2","1","4","4",11,448.7216832,0,1990,0,98039,47.6409,-122.241,354.8896128,303.42132864,25
15256,114101426,12.8346813049525,3,1.75,4.67997637376112,7.64373745484008,"1","0","0","4",7,107.7675264,0,1976,0,98028,47.7595,-122.23,180.2318976,202.5286272,39
15258,1732800780,14.9355581273524,5,3,5.95466470288545,6.54645938918511,"2.5","0","4","5",11,326.0896704,59.4579456,1909,0,98119,47.6303,-122.362,209.03184,406.9153152,106
15259,7955050250,13.0001957434301,4,2.25,5.14132194026374,6.55640972003828,"1","0","0","4",7,129.1352256,41.806368,1973,0,98034,47.7328,-122.198,169.0835328,632.85550848,42
15261,6908200006,13.4574060212159,3,2,5.13039286973155,5.93765335705892,"2","0","2","3",8,169.0835328,0,1937,1987,98107,47.6735,-122.401,200.6705664,497.031264,28
15262,4012800010,12.7938593104323,4,2,5.51737316316561,7.46370966055397,"1","0","0","5",8,248.9801472,0,1965,0,98001,47.3182,-122.279,114.2707392,198.3479904,50
15265,8911000425,12.7512996960135,2,1,4.65377400136709,6.62107199589416,"1","0","0","4",7,104.9804352,0,1921,0,98133,47.7064,-122.355,113.3417088,656.26707456,94
15266,3438502066,12.3414772825364,4,1,4.80918810524112,6.14099428107695,"1.5","0","0","3",7,122.6320128,0,1928,0,98106,47.5457,-122.363,152.3609856,482.35258368,87
15267,3022039069,12.6115377536383,3,1,4.78619858701643,7.05046178760298,"1.5","0","0","3",6,119.8449216,0,1908,0,98070,47.3719,-122.461,150.5029248,111.483648,107
15269,7518505851,13.2213033252592,3,1,4.64488505394985,5.36446549157795,"1","0","0","4",7,76.1804928,27.870912,1912,0,98117,47.6797,-122.384,132.8513472,477.89323776,103
15271,3296900130,13.1577305212416,4,2.5,5.57183308029799,7.15332220114804,"2","0","0","3",8,262.9156032,0,1993,0,98019,47.7334,-121.97,218.322144,157.935168,22
15272,9513900050,12.3758154201173,3,2,4.72217672825149,6.42376430916771,"1","0","0","4",7,112.4126784,0,1985,0,98031,47.4097,-122.193,144.9287424,610.3729728,30
15273,2624089022,12.899094818277,3,2.25,4.97624218990429,7.01621298717564,"1","0","0","3",7,117.0578304,27.870912,1988,0,98065,47.5378,-121.742,169.0835328,374.77086336,27
15274,4024100670,13.312983737013,3,2.25,5.34692118192704,7.37145321063871,"2","0","0","3",7,209.9608704,0,1990,0,98155,47.7537,-122.296,219.2511744,178.46673984,25
15275,1862910050,12.594730635322,4,2.5,5.14674200773308,6.63544659072499,"2","0","0","3",7,171.870624,0,1993,0,98031,47.4079,-122.186,171.870624,665.37157248,22
15276,8651720420,13.1480311241529,4,2.5,5.18907637155964,6.61598545183372,"1","0","0","3",7,128.2061952,51.096672,1978,0,98034,47.7283,-122.218,193.2383232,610.3729728,37
15277,2619920170,13.557387287754,4,2.5,5.70403850587741,5.98784310158277,"2","0","0","3",9,300.0768192,0,2004,0,98033,47.6874,-122.161,299.1477888,476.49969216,11
15278,2619920170,13.5476311128087,4,2.5,5.70403850587741,5.98784310158277,"2","0","0","3",9,300.0768192,0,2004,0,98033,47.6874,-122.161,299.1477888,476.49969216,11
15280,3878900525,12.7038130297475,3,1,4.7138779254368,6.26321191380119,"1.5","0","0","3",7,111.483648,0,1928,0,98178,47.5065,-122.249,149.5738944,514.03252032,87
15281,7137970130,12.7366979554115,3,2.5,5.39021798768036,6.62255585915641,"2","0","0","3",8,219.2511744,0,1995,0,98092,47.3257,-122.17,172.7996544,583.61689728,20
15283,2770602135,13.3171074541968,5,1.75,5.32906356452703,6.3233158378709,"1.5","0","0","3",7,131.9223168,74.322432,1923,0,98199,47.648,-122.384,143.999712,221.01633216,92
15284,3584800010,13.2176735572087,3,1,4.40372299713296,6.42827627350739,"1","0","0","3",6,81.7546752,0,1961,0,98033,47.6855,-122.199,157.0061376,571.53950208,54
15285,8950500250,13.0813330278463,4,2,5.45183912178654,6.8088236536526,"1","0","0","3",8,151.4319552,81.7546752,1960,0,98028,47.7438,-122.229,183.9480192,792.55583424,55
15287,4438400020,12.1652506510099,2,1,4.17488142470411,6.88673391175606,"1","0","0","3",6,65.032128,0,1953,0,98166,47.438,-122.336,82.6837056,31.21542144,62
15288,8651440250,12.4292161968444,3,2,4.93702147675101,6.18021499423023,"1","0","0","3",7,98.4772224,40.8773376,1977,0,98042,47.3653,-122.09,152.3609856,485.13967488,38
15289,203900920,12.7367008965923,3,2,4.65377400136709,6.82196766070518,"2","0","0","3",6,104.9804352,0,1996,0,98053,47.635,-121.964,176.515776,178.74544896,19
15291,6664000130,13.3617739011824,3,2.25,5.32454888417251,7.62441535292756,"1","0","0","5",8,140.2835904,65.032128,1976,0,98004,47.5904,-122.194,229.4705088,163.41644736,39
15293,40000362,11.2644641056717,2,1,4.28309500934435,7.32541722615817,"1","0","0","1",5,72.4643712,0,1942,0,98168,47.4739,-122.28,157.935168,23.50446912,73
15294,3582700130,12.8992198260901,4,1.75,5.10253591522858,7.08684381519264,"1","0","0","3",8,164.4383808,0,1988,0,98028,47.7438,-122.247,199.741536,126.44103744,27
15295,3013300980,13.3700044003189,3,1,4.59921501711666,6.03674425970315,"1","0","2","4",7,99.4062528,0,1919,0,98136,47.5305,-122.384,128.2061952,439.71008832,96
15296,2597000130,13.2533916398107,3,2,5.18907637155964,6.92297617533738,"1","0","0","3",8,117.0578304,62.2450368,1964,0,98155,47.7657,-122.272,188.5931712,728.63854272,51
15297,6169900545,14.1006895001979,3,1.5,5.19424434171808,5.59108126860291,"1.5","0","2","3",8,180.2318976,0,1900,0,98119,47.6308,-122.369,236.902752,368.54635968,115
15298,1328340630,12.70833168063,3,2.75,4.89619948223076,6.52625668186759,"1","0","0","4",7,96.6191616,37.161216,1980,0,98058,47.4431,-122.138,140.2835904,621.42843456,35
15299,705730280,12.6915804613119,3,2.5,5.08544148186928,6.1930173091441,"2","0","0","3",7,161.6512896,0,1999,0,98038,47.3777,-122.023,202.5286272,470.46099456,16
15300,705730280,12.7218858108072,3,2.5,5.08544148186928,6.1930173091441,"2","0","0","3",7,161.6512896,0,1999,0,98038,47.3777,-122.023,202.5286272,470.46099456,16
15302,2887700091,13.3455069287185,4,2,5.31545791247125,5.81858272810407,"1.5","0","0","5",8,184.8770496,18.580608,1925,0,98115,47.6887,-122.312,134.709408,332.49998016,90
15303,7732410420,13.6035541960406,3,2.5,5.48321424435429,6.57537073267953,"2","0","0","3",9,240.6188736,0,1988,0,98007,47.659,-122.146,241.547904,775.2758688,27
15305,1565600130,12.5245263766487,5,1.75,5.31088124544384,6.74836568461549,"1","0","0","3",7,105.9094656,96.6191616,1963,0,98188,47.4364,-122.28,198.8125056,762.7339584,52
15306,2473100280,12.7882882653828,4,2.75,5.47934576757637,7.00809476876033,"1","0","0","4",7,150.5029248,89.1869184,1967,0,98058,47.4475,-122.159,145.8577728,768.3081408,48
15307,3826000460,12.6047648693509,3,2.25,5.56829325359287,6.62342043032124,"1","0","0","4",7,159.7932288,102.193344,1947,0,98168,47.4944,-122.304,96.6191616,679.30702848,68
15309,1901600095,12.2548628096996,2,1,4.20305230167081,6.61598545183372,"1","0","0","3",6,66.8901888,0,1943,0,98166,47.4662,-122.359,213.676992,775.740384,72
15310,9285800020,13.341498907321,3,2.5,5.34692118192704,6.0466836016057,"1.5","0","0","4",7,128.2061952,81.7546752,1928,0,98126,47.5714,-122.376,173.7286848,444.5410464,87
15311,3383900048,13.2176735572087,3,2.5,4.969811299574,4.61956724596556,"3","0","0","3",8,129.1352256,14.8644864,2004,0,98102,47.6355,-122.324,143.999712,44.5934592,11
15313,9264930980,12.7367008965923,4,2.5,5.39865685632623,6.76821531152072,"2","0","0","3",8,221.1092352,0,2000,0,98023,47.3148,-122.349,203.4576576,798.78033792,15
15315,9122500080,12.5245263766487,5,2,5.34692118192704,7.01395988821273,"1","0","0","4",7,116.1288,93.8320704,1962,0,98031,47.3896,-122.218,181.160928,94.11077952,53
15316,1189000130,13.1082644530248,3,2.75,5.07388065946821,6.4366445231779,"1","0","0","4",7,117.9868608,41.806368,1947,0,98122,47.6138,-122.298,157.0061376,340.58254464,68
15317,3347400525,11.8981878657609,3,1,4.59921501711666,7.1706136982581,"1","0","0","3",7,99.4062528,0,1960,0,98178,47.4971,-122.279,85.4707968,114.64235136,55
15318,8091411100,12.7188962719588,3,2.25,5.22470354920279,6.50910360264134,"2","0","0","4",7,185.80608,0,1985,0,98030,47.349,-122.167,181.160928,630.06841728,30
15319,4384000020,13.312983737013,4,2.5,5.561175785824,6.90980536555788,"1","0","0","3",8,131.9223168,128.2061952,1970,0,98008,47.5959,-122.116,198.8125056,44.40765312,45
15320,321059132,12.8076526325646,3,1.75,4.90311992507533,8.6492756021814,"1","0","0","4",8,134.709408,0,1976,0,98092,47.3343,-122.16,209.58925824,690.17668416,39
15321,1016000080,12.7512996960135,3,1,5.01398251788714,6.89335332126874,"1","0","0","4",6,150.5029248,0,1958,0,98059,47.474,-122.125,156.0771072,44.96507136,57
15322,3585900305,13.8145100576307,3,2.5,5.52850500353446,7.67966632261772,"1","0","4","3",9,193.2383232,58.5289152,1956,0,98177,47.7608,-122.374,225.7543872,257.52722688,59
15324,8123500050,13.3030168770976,5,2.75,5.53585797783971,7.64826656874974,"1","0","0","3",7,193.2383232,60.386976,1968,1992,98075,47.5951,-122.037,209.9608704,192.12348672,23
15325,5547500050,12.4490188241406,3,2.25,5.08544148186928,6.87124454958839,"1","0","0","5",7,161.6512896,0,1977,0,98042,47.3815,-122.09,131.9223168,11.51997696,38
15327,9358400080,13.2176735572087,4,3.5,5.95466470288545,7.31638240854711,"2","0","0","3",10,385.547616,0,2006,0,98003,47.3423,-122.183,336.12319872,186.17769216,9
15328,1257200050,14.0817135987389,5,3.5,5.71634635355201,5.93765335705892,"2","0","0","3",9,202.5286272,101.2643136,2011,0,98115,47.6754,-122.327,130.9932864,409.14498816,4
15329,1180005220,12.3238556811866,2,1,4.59921501711666,6.3233158378709,"1","0","0","4",5,99.4062528,0,1922,0,98178,47.495,-122.227,177.4448064,536.42215296,93
15331,6140100022,12.7512996960135,3,3.25,5.00155999788858,5.16389140980603,"2","0","0","3",8,126.3481344,22.2967296,2000,0,98133,47.7151,-122.355,129.1352256,151.98937344,15
15332,6140100095,13.0710700830168,4,1.75,5.03233165655533,6.58246982670814,"1","0","0","4",7,106.838496,46.45152,1950,0,98133,47.715,-122.354,129.1352256,610.3729728,65
15333,4037800020,13.1173508355808,5,1.5,5.30628353619521,6.68448068708248,"1","0","0","4",7,114.2707392,87.3288576,1959,0,98008,47.6111,-122.126,155.1480768,718.6050144,56
15335,9348700020,13.5069452745961,4,2.75,5.7193997910389,6.45507482738326,"2","0","0","3",10,304.7219712,0,2003,0,98052,47.7042,-122.107,304.7219712,630.25422336,12
15337,7849200635,12.3673407931263,2,1,4.42619585298502,7.89193175578475,"1","0","0","1",6,83.612736,0,1928,0,98065,47.5245,-121.822,126.3481344,610.3729728,87
15338,1524800005,12.6915804613119,2,1,4.86802860526406,6.91110250277302,"1","0","0","4",7,130.064256,0,1974,0,98011,47.7726,-122.21,144.9287424,66.70438272,41
15339,8045600130,12.9598444479066,4,2.75,5.05035016205801,6.78757382582056,"1","0","0","4",7,100.3352832,55.741824,1979,0,98028,47.739,-122.243,175.5867456,778.62037824,36
15340,5559200170,12.6346030265693,4,2,5.40284973458626,7.70844285123878,"2","0","0","3",7,159.7932288,62.2450368,1949,0,98023,47.3197,-122.343,181.160928,286.97749056,66
15341,5700000275,13.3613802778748,3,2.5,5.36446549157795,6.23630446088127,"1.5","0","0","4",8,185.80608,27.870912,1921,0,98144,47.5785,-122.293,195.096384,470.46099456,94
15342,3224900130,12.3149270504423,3,1.75,4.82422598260567,6.542852893591,"1","0","0","4",7,124.4900736,0,1973,0,98002,47.3087,-122.206,140.2835904,690.7341024,42
15343,4397010480,12.9598444479066,3,2.75,5.48706781367028,6.91793098736657,"2","0","0","3",9,241.547904,0,1994,0,98042,47.3815,-122.146,260.128512,75.90178368,21
15344,2310000250,12.1547793511426,3,2.25,5.02625261047895,6.57666523124218,"1","0","0","4",7,113.3417088,39.0192768,1989,0,98038,47.3576,-122.039,144.9287424,638.2438848,26
15346,3630000080,13.0170028617465,3,2.5,4.92359845641887,5.20501091585705,"2","0","0","3",8,137.4964992,0,2005,0,98029,47.5478,-122,130.064256,70.32760128,10
15347,4139900050,14.1994114881566,4,3.25,6.14299228373962,8.07135559974263,"2","0","0","3",12,465.4442304,0,1988,0,98006,47.5469,-122.127,442.2184704,350.33736384,27
15349,930000415,13.635187003833,4,2.75,5.92532274460144,6.85785798825421,"2","0","2","3",8,307.5090624,66.8901888,1943,1994,98177,47.7168,-122.365,231.3285696,646.97677056,21
15350,5450300020,13.7101500423064,6,3,5.63681320002962,7.15499231735515,"2","0","0","3",8,280.5671808,0,1952,2002,98040,47.5722,-122.226,159.7932288,144.37132416,13
15351,8898700440,12.5776362019627,2,2,4.99529038487499,6.76960294049932,"1","0","0","3",7,84.5417664,63.1740672,1983,0,98055,47.4585,-122.205,144.9287424,711.73018944,32
15353,644210020,13.5670491986658,4,2.5,5.63681320002962,7.25048056629693,"1","0","0","4",8,160.7222592,119.8449216,1976,0,98004,47.5882,-122.192,241.547904,78.41016576,39
15354,3066200460,13.2577680144105,3,2,5.36010818620899,6.94747014694389,"2","0","0","3",9,212.7479616,0,1979,0,98052,47.6517,-122.124,209.03184,0.09290304,36
15355,3422049088,12.8713346226006,3,1.75,5.31088124544384,6.75293140621135,"1","0","0","4",7,101.2643136,101.2643136,1938,0,98001,47.3547,-122.285,190.451232,284.19039936,77
15357,7215410430,13.0731731332136,4,2.5,5.53951428904282,8.03284038346012,"2","0","0","3",9,254.5543296,0,1993,0,98042,47.3333,-122.074,254.5543296,369.19668096,22
15359,2413300980,12.5672374947418,3,2.25,5.36446549157795,6.50563739466486,"1","0","0","4",8,143.999712,69.67728,1978,0,98003,47.324,-122.328,185.80608,621.42843456,37
15360,1175000280,13.4694929084995,4,4,4.969811299574,6.4180197733402,"1.5","0","0","5",7,143.999712,0,1907,0,98107,47.6711,-122.398,170.0125632,461.63520576,108
15361,7304300420,13.048716837236,4,2.5,5.09117215657827,6.9635016669426,"1","0","0","4",7,149.5738944,13.0064256,1947,0,98155,47.7425,-122.321,100.3352832,70.1417952,68
15362,59000250,13.4870064909922,3,1.5,5.31088124544384,6.14099428107695,"1","0","3","4",8,101.2643136,101.2643136,1941,0,98116,47.5787,-122.402,192.3092928,470.46099456,74
15363,1441300130,12.672946381767,3,2.5,5.00779054763922,6.67678565086068,"2","0","0","5",7,149.5738944,0,1994,0,98038,47.3714,-122.054,170.9415936,687.0179808,21
15364,1075100050,12.7068479334427,3,1,4.98263198800306,6.7437790215565,"1","0","0","3",7,145.8577728,0,1953,0,98133,47.7688,-122.337,128.2061952,753.53655744,62
15365,7972000010,11.7014775715148,3,1.75,4.66258463104925,6.79623188856367,"1","0","0","4",7,105.9094656,0,1969,0,98023,47.2933,-122.372,140.2835904,784.65907584,46
15366,7972000010,12.1807548375459,3,1.75,4.66258463104925,6.79623188856367,"1","0","0","4",7,105.9094656,0,1969,0,98023,47.2933,-122.372,140.2835904,784.65907584,46
15368,5076900010,13.1806322855283,3,1.75,5.05628489757783,6.63447026650782,"1","0","0","4",8,157.0061376,0,1958,0,98005,47.5857,-122.172,170.9415936,724.92242112,57
15369,3526039193,13.6231386653168,4,3,5.59970944982625,6.61436722779229,"1","0","0","5",8,167.225472,103.1223744,1970,0,98117,47.6939,-122.391,222.0382656,645.39741888,45
15371,7936500221,13.3969602103075,2,1,4.54150669949601,7.18789213405838,"1","1","4","1",5,93.8320704,0,1926,0,98136,47.5476,-122.399,169.0835328,198.99831168,89
15372,5100404761,13.2131177406728,3,2,5.14674200773308,6.79018957410771,"1","0","0","4",7,88.257888,83.612736,1940,0,98115,47.697,-122.322,132.8513472,561.22726464,75
15373,510000050,13.5437018346688,3,1.75,5.29702421078242,5.4585891970489,"2","0","0","4",8,130.064256,69.67728,1906,0,98103,47.6629,-122.329,149.5738944,375.14247552,109
15375,3271800185,13.6876771864544,4,1.75,5.45183912178654,6.28941428619522,"1","0","2","4",9,170.0125632,63.1740672,1953,0,98199,47.648,-122.41,203.4576576,524.34475776,62
15376,2652501470,14.0143614167094,4,2.5,5.70712969844708,5.81249021410491,"2","0","0","3",9,191.3802624,109.6255872,2008,0,98109,47.6405,-122.356,169.0835328,368.54635968,7
15377,1568100920,14.4833399305399,4,2.5,5.76702784002815,7.20942223856774,"2","1","4","3",8,201.5995968,117.9868608,2012,0,98155,47.7364,-122.286,294.5026368,87.97917888,3
15379,9133600130,12.7498493694359,3,1.75,5.1681331977144,6.78652560769523,"1","0","0","3",7,112.4126784,63.1740672,1976,0,98055,47.4872,-122.223,189.5222016,59.73665472,39
15381,2856101479,12.5281561446993,1,0.75,3.53730409529898,5.11989843483666,"1","0","0","5",5,34.3741248,0,1923,0,98117,47.6778,-122.389,124.4900736,470.46099456,92
15382,5710610250,13.1223633774043,5,3.25,5.67258937319491,7.02368686352017,"2","0","0","3",8,202.5286272,88.257888,1975,0,98027,47.5336,-122.052,223.8963264,21.18189312,40
15383,163000010,12.7068479334427,4,2.5,5.27587183577719,6.3386969399092,"2","0","0","3",8,195.5608992,0,2003,0,98042,47.3531,-122.147,179.3028672,673.17542784,12
15384,1062100095,12.7007688873663,3,1,4.41502255238689,6.31746542419272,"1","0","0","3",7,82.6837056,0,1950,0,98155,47.7518,-122.279,179.3028672,632.85550848,65
15385,1437900020,13.0170028617465,3,1.5,4.82422598260567,6.50563739466486,"1","0","0","3",7,124.4900736,0,1972,0,98034,47.718,-122.193,160.7222592,733.65530688,43
15386,8073000585,13.6417522318308,4,2.25,5.36010818620899,7.03085889871458,"1","1","4","3",7,138.4255296,74.322432,1948,0,98178,47.5114,-122.245,212.7479616,768.40104384,67
15387,3342700491,13.4283764065408,3,2.5,5.55040368884209,6.76693271194344,"2","0","3","3",8,257.3414208,0,1957,2000,98056,47.5253,-122.201,247.1220864,789.11842176,15
15388,3395800305,12.5061772379805,3,1.5,5.1681331977144,6.7775711101485,"1","0","0","3",7,101.2643136,74.322432,1957,0,98146,47.4829,-122.341,136.5674688,679.30702848,58
15390,3629970680,13.1710582989431,2,2.5,5.13587233549617,5.58097841312018,"2","0","0","3",7,170.0125632,0,2005,0,98029,47.5524,-121.996,171.870624,309.8316384,10
15391,2408800130,12.9596091261029,4,2.75,5.61336153899457,8.43671587404959,"1","0","0","4",8,274.063968,0,1960,1998,98010,47.3596,-121.922,159.7932288,501.676416,17
15393,7708000010,12.9503881126645,3,2,4.88221324025601,7.06960876263993,"1","0","0","5",7,131.9223168,0,1968,0,98056,47.5309,-122.186,187.6641408,785.86681536,47
15394,2639400020,13.3613802778748,4,1.75,5.43171771858712,6.55442755883429,"2","0","0","4",8,228.5414784,0,1952,0,98177,47.7256,-122.367,256.4123904,740.80884096,63
15395,7883604095,12.4490188241406,3,1,4.82422598260567,6.34311846516708,"1.5","0","0","4",7,124.4900736,0,1920,0,98108,47.5272,-122.322,117.0578304,536.42215296,95
15397,7195800009,12.6915804613119,6,3,5.50611600864098,7.08645539025088,"1","0","0","4",7,246.193056,0,1977,0,98022,47.2069,-121.989,134.709408,722.59984512,38
15398,8946750170,12.5461099483159,4,2.25,5.04856285148392,5.81249021410491,"2","0","0","3",7,155.79839808,0,2012,0,98092,47.32,-122.178,155.79839808,368.54635968,3
15399,5603700095,13.3928102738344,3,1.75,5.24939616179316,7.00439043719658,"1","0","0","3",7,135.6384384,54.8127936,1962,0,98006,47.5735,-122.162,248.0511168,89.83723968,53
15401,3999300290,13.6529916284665,3,3.5,5.49473068641585,6.94281647826255,"2","0","4","4",9,191.3802624,52.0257024,1977,0,98008,47.5845,-122.115,240.6188736,45.0579744,38
15403,8820903560,12.8479265317026,2,1,4.17488142470411,6.10764430139539,"1","0","0","4",6,65.032128,0,1926,0,98125,47.7139,-122.288,110.5546176,600.80395968,89
15404,4401200460,13.6084863885299,4,2.5,5.76411662982069,6.54752548736711,"2","0","0","3",10,318.6574272,0,1998,0,98052,47.6866,-122.11,288.9284544,727.8953184,17
15405,3394100020,13.8054602221108,4,2.5,5.67577916856301,6.93389629477388,"2","0","0","3",10,291.7155456,0,1988,0,98004,47.5817,-122.192,255.48336,56.76375744,27
15406,2880100795,13.3847276418718,3,2.5,5.38597169679891,5.85331220862516,"2","0","0","3",7,161.6512896,56.6708544,2003,0,98117,47.6767,-122.365,147.7158336,452.90232,12
15407,104560280,12.5172270741671,4,3,5.21969100737925,6.35287464011244,"2","0","0","3",7,184.8770496,0,1990,0,98023,47.3083,-122.36,177.4448064,548.96406336,25
15408,2133010290,12.8942072842666,4,2.5,5.24939616179316,7.22103518415962,"2","0","0","3",7,190.451232,0,1989,0,98019,47.73,-121.969,178.3738368,125.14039488,26
15409,1723049008,12.2060726455302,2,1,4.45898567580801,6.69084829181041,"1","0","0","4",6,86.3998272,0,1938,0,98168,47.4822,-122.318,151.4319552,109.71849024,77
15410,8146100095,13.6399659854493,3,1,4.73857053802717,7.04156205248586,"1","0","0","3",7,114.2707392,0,1955,1990,98004,47.6095,-122.195,195.096384,668.15866368,25
15412,9510900630,12.6280670555895,3,2.25,5.27824431613082,6.56822088096662,"1","0","0","4",7,126.3481344,69.67728,1973,0,98023,47.3082,-122.372,154.2190464,705.04117056,42
15413,9414610020,13.2620383594768,5,3.25,5.68212839624167,6.83414146163689,"2","0","0","4",8,293.5736064,0,1980,0,98027,47.52,-122.047,197.8834752,0.09290304,35
15415,777100005,14.3162858458768,3,2.25,5.54315728032133,6.35658941463383,"1","1","4","5",7,150.5029248,104.9804352,1959,0,98074,47.6163,-122.068,238.7608128,598.57428672,56
