"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
19745,7967000160,12.7798730684576,4,2.75,5.24939616179316,5.91785072976274,"2","0","0","3",8,190.451232,0,2014,0,98001,47.3522,-122.275,190.451232,403.10629056,1
19748,3342100421,13.5211394973617,4,2.5,5.68528795653203,6.16079690837313,"2","0","0","3",9,294.5026368,0,2012,0,98056,47.5187,-122.208,146.7868032,477.89323776,3
19752,7853361420,13.2533039166649,4,2.5,5.70403850587741,6.30633921366378,"2","0","0","3",8,300.0768192,0,2012,0,98065,47.515,-121.869,252.6962688,529.73313408,3
19756,1823049179,12.8609986132699,4,2,5.38170729801246,6.80533037978277,"1","0","0","3",7,217.3931136,0,2009,0,98146,47.4842,-122.347,109.6255872,144.37132416,6
19758,9831200159,14.6264407741806,3,3.25,5.8899655262732,5.77051014186403,"2","0","0","3",12,268.4897856,92.90304,2006,0,98102,47.626,-122.323,265.7026944,279.91685952,9
19767,3655500030,13.4856166367032,3,3.5,5.46372044967329,6.89033274128663,"2","0","1","3",9,186.7351104,49.2386112,2014,0,98006,47.547,-122.192,301.0058496,798.31582272,1
19770,2619950060,13.0497926845695,5,4,5.69782730578477,6.50563739466486,"2","0","0","3",8,223.8963264,74.322432,2011,0,98019,47.7329,-121.966,255.48336,610.3729728,4
19774,8091670070,12.7007688873663,4,2.5,5.14674200773308,6.21573062719096,"2","0","0","3",8,171.870624,0,2009,0,98038,47.3494,-122.041,198.8125056,476.68549824,6
19778,1498300875,13.0058295611484,3,2.5,4.969811299574,4.45898567580801,"2","0","0","3",8,98.4772224,45.5224896,2006,0,98144,47.5857,-122.314,143.999712,130.71457728,9
19780,9211010320,13.1956138391439,3,2.5,5.63349644740363,6.47946452036083,"2","0","0","3",8,279.6381504,0,2009,0,98059,47.4949,-122.149,281.4962112,548.96406336,6
19789,2858600083,13.2176735572087,5,2.5,5.55400729634539,6.7585554746803,"2","0","0","3",8,258.2704512,0,2014,0,98126,47.5168,-122.378,106.838496,706.71342528,1
19792,7904700128,12.8609986132699,3,3.5,4.84636710848288,4.96333878506838,"2","0","0","3",8,102.193344,25.0838208,2006,0,98116,47.5638,-122.388,127.2771648,755.3017152,9
19796,8648900060,13.1419699070432,3,2.5,5.11377198849551,5.52480814165313,"2","0","0","3",8,166.2964416,0,2010,0,98027,47.564,-122.093,175.5867456,332.22127104,5
19800,6127010320,13.1918894400529,3,2.5,5.17341025481524,6.35996915551894,"2","0","0","3",7,176.515776,0,2005,0,98075,47.5941,-122.004,209.9608704,500.46867648,10
19802,8011100125,13.2085410736454,4,2.75,5.50611600864098,6.43619799492757,"2","0","0","3",10,246.193056,0,2014,0,98056,47.4947,-122.171,254.5543296,665.27866944,1
19811,293070310,13.7642067372055,4,4,5.91032246334194,6.52134668837004,"2","0","0","3",9,368.8250688,0,2014,0,98074,47.6173,-122.056,330.7348224,488.29837824,1
19814,3758900075,14.2424109467925,5,4.5,5.98317019588338,6.62045306909344,"2","0","0","3",11,315.870336,80.8256448,2007,0,98033,47.699,-122.206,380.902464,35.58186432,8
19818,7237450030,12.9464707109387,5,2.75,5.52850500353446,6.03563376541912,"2","0","0","3",8,251.7672384,0,2014,0,98038,47.3547,-122.062,251.7672384,447.88555584,1
19822,7904700126,12.8687606186054,3,3.25,4.84636710848288,4.44272515493623,"2","0","0","3",8,102.193344,25.0838208,2006,0,98116,47.5639,-122.388,127.2771648,73.20759552,9
19824,9828702851,13.5007998131246,3,2.5,5.15213285636796,4.78619858701643,"2","0","0","3",9,115.1997696,57.5998848,2010,0,98122,47.6179,-122.301,158.8641984,187.10672256,5
19833,325059277,13.5410737122625,4,2.5,5.7345286726352,6.53290122458626,"2","0","0","3",9,309.3671232,0,2009,0,98052,47.679,-122.153,245.2640256,717.76888704,6
19836,8669180390,12.5602444592508,3,2.5,5.42232414328591,6.16783093503051,"2","0","0","3",7,226.40470848,0,2011,0,98002,47.3517,-122.21,226.40470848,446.95652544,4
19840,2517101200,12.6115377536383,4,2.5,5.26872043461957,6.17925299319404,"2","0","0","3",7,194.1673536,0,2007,0,98031,47.3986,-122.166,194.1673536,487.09063872,8
19844,7502800030,13.3999193535571,4,2.75,5.79850397213017,6.7722660579188,"2","0","0","3",9,329.805792,0,2014,0,98059,47.4827,-122.131,329.805792,771.095232,1
19846,1332700200,12.7910776674704,3,2.25,5.1993857412185,5.20857416727291,"2","0","0","4",7,107.7675264,73.3934016,1979,0,98056,47.5179,-122.195,181.160928,252.6962688,36
19855,254000241,13.1993244185405,3,2.5,5.32906356452703,6.19529305448432,"2","0","0","3",8,206.2447488,0,2006,0,98146,47.5132,-122.387,149.5738944,490.62095424,9
19858,2524069078,14.8087623309746,4,4,6.59206990043716,9.02748072312146,"2","0","0","3",12,729.288864,0,2006,0,98027,47.5406,-121.982,576.9278784,780.8500512,9
19862,291310340,13.2176735572087,3,3.5,5.44383907911946,5.80747767228137,"2","0","0","3",8,159.7932288,71.5353408,2005,0,98027,47.5338,-122.067,134.2448928,200.76346944,10
19866,8024200677,12.9360337992128,3,1.5,4.77057326911335,4.92562343179864,"3","0","0","3",8,117.9868608,0,2007,0,98115,47.6987,-122.317,117.9868608,160.62935616,8
19868,7518506715,13.7942869215126,3,2.5,5.52109756225659,5.92953223453657,"3","0","0","3",10,249.9091776,0,2014,0,98117,47.6797,-122.385,189.5222016,470.46099456,1
19877,1442880340,12.9665840386986,3,3,5.38170729801246,6.14139420109827,"2","0","0","3",8,217.3931136,0,2013,0,98045,47.4831,-121.773,259.1994816,495.45191232,2
19880,3832050860,12.2548628096996,3,2,4.98898121568172,6.13316370196176,"2","0","0","3",7,146.7868032,0,2006,0,98042,47.3338,-122.053,211.8189312,470.46099456,9
19884,6791400070,12.7656884334656,3,2.5,5.24450617649897,7.1408905968059,"2","0","0","3",8,189.5222016,0,2009,0,98042,47.3122,-122.04,171.870624,113.99203008,6
19888,8682320350,13.5164304405601,2,2.5,5.29702421078242,6.28249384335064,"1","0","0","3",8,199.741536,0,2010,0,98053,47.7094,-122.018,152.3609856,451.41587136,5
19890,5045700400,13.2356027730108,5,2.75,5.62682975604544,6.38315583822692,"2","0","0","3",8,277.7800896,0,2014,0,98059,47.4853,-122.154,253.6252992,520.257024,1
19899,263000253,12.8479265317026,3,2.25,4.969811299574,4.92697114089751,"3","0","0","3",8,143.999712,0,2011,0,98103,47.6989,-122.346,143.999712,176.23706688,4
19902,8562770350,13.3293775467887,3,3.5,5.52850500353446,5.73332674941358,"2","0","0","3",8,153.290016,98.4772224,2005,0,98027,47.5371,-122.073,211.8189312,314.19808128,10
19906,8032700075,13.3406953717213,3,3.5,5.05628489757783,5.09970705902811,"2","0","0","3",8,127.2771648,29.7289728,2006,0,98103,47.6536,-122.34,157.0061376,217.57891968,9
19910,7853360990,12.9715404876697,3,2.5,5.1993857412185,6.13074190461259,"2","0","0","3",7,181.160928,0,2009,0,98065,47.5155,-121.87,204.386688,520.257024,6
19912,7576200012,14.0482083220833,2,3,5.32454888417251,5.89688242332654,"2","0","0","3",10,139.35456,65.9611584,2008,0,98122,47.6166,-122.291,159.7932288,397.81081728,7
19921,1773100922,12.6603279178078,3,3.25,4.92359845641887,4.51441020980787,"2","0","0","3",8,109.6255872,27.870912,2013,0,98106,47.5555,-122.363,123.5610432,35.21025216,2
19924,6056100383,12.8479265317026,3,1.75,5.05628489757783,4.91545729883517,"2","0","0","3",8,128.2061952,28.7999424,2008,0,98108,47.563,-122.297,157.0061376,249.07305024,7
19928,6600000217,14.2823842942011,4,4.25,6.06734774090865,6.58015203015158,"2","0","0","3",10,358.1412192,73.3934016,2006,0,98112,47.6248,-122.29,199.741536,596.4375168,9
19932,2419700030,13.6170596192404,4,2.5,5.68528795653203,5.88274155264917,"3","0","0","3",8,294.5026368,0,2008,0,98034,47.6705,-122.145,263.8446336,417.41335872,7
19934,3845100160,12.7366714843951,3,2.5,5.47546226754997,6.05761267213789,"2","0","0","3",8,238.7608128,0,2014,0,98092,47.2582,-122.196,238.7608128,470.46099456,1
19943,3438502437,12.586219945654,3,2.5,4.89619948223076,4.59734410918085,"2","0","0","3",8,107.7675264,26.0128512,2006,0,98106,47.5393,-122.361,146.7868032,176.9802912,9
19946,1042700300,13.6291749556583,5,3.25,5.74349734261796,6.34311846516708,"2","0","0","3",9,312.1542144,0,2014,0,98074,47.607,-122.053,300.0768192,496.75255488,1
19950,7203160090,13.5184513236999,4,2.75,5.75826865993827,6.29594464107477,"2","0","0","3",9,316.7993664,0,2012,0,98053,47.6931,-122.022,317.7283968,600.6181536,3
19954,925059311,13.6047895266486,4,2.5,5.59970944982625,6.41178448585851,"2","0","0","3",9,270.3478464,0,2005,0,98033,47.6659,-122.172,270.3478464,25.26962688,10
19956,2311400195,14.2621815868836,5,3.5,5.8207890169196,6.62342043032124,"2","0","0","3",10,337.2380352,0,2008,0,98004,47.5951,-122.2,160.7222592,691.1986176,7
19965,3277801431,12.5006061929311,3,2.25,4.66258463104925,4.50828774170349,"2","0","0","3",7,78.967584,26.9418816,2008,0,98126,47.5439,-122.375,105.9094656,793.29905856,7
19968,1862400176,13.3560511425942,4,2.5,5.42355440794796,6.42632358794513,"2","0","0","3",9,226.6834176,0,2014,0,98117,47.6971,-122.371,125.419104,645.02580672,1
19972,9578500690,12.972089174323,4,3.25,5.76818995520833,6.17365506331649,"2","0","0","3",8,252.13885056,67.8192192,2014,0,98023,47.2966,-122.348,264.58785792,483.83903232,1
19976,2767603824,13.0368054890427,2,2.5,4.74666774825979,4.75389959978629,"3","0","0","3",8,115.1997696,0,2006,0,98107,47.6718,-122.386,115.1997696,299.70520704,9
19978,2325300037,12.7882882653828,3,3.25,4.87514607303292,4.8975874075056,"3","0","0","3",8,126.3481344,4.645152,2006,0,98125,47.7183,-122.317,139.35456,95.13271296,9
19987,2726059144,13.8518424872117,5,3.75,6.05106957354896,6.8533556805607,"2","0","0","3",11,424.5668928,0,2006,0,98034,47.718,-122.161,189.5222016,637.68646656,9
19990,7234601140,13.4371741172444,3,2.25,5.06804973915741,4.70802751175862,"2","0","0","3",9,105.9094656,52.9547328,2014,0,98122,47.6173,-122.31,140.2835904,92.71723392,1
19994,301400850,12.4684369099977,3,2.25,4.92966112234472,5.561175785824,"2","0","0","3",7,138.33262656,0,2011,0,98002,47.3452,-122.215,147.15841536,337.51674432,4
19998,2771101921,12.8400004664301,2,1.5,4.53155636864285,4.75549960012762,"2","0","0","3",7,86.3998272,6.5032128,2006,0,98199,47.6529,-122.384,131.9223168,90.30175488,9
20000,2767601311,13.0058295611484,3,2.5,4.76266808960623,4.62868307937357,"3","0","0","3",8,117.0578304,0,2007,0,98107,47.675,-122.387,122.6320128,299.70520704,8
20009,3362400432,13.2131177406728,3,3.5,5.03233165655533,5.34780574633677,"3","0","0","3",8,153.290016,0,2010,0,98103,47.6823,-122.347,150.5029248,335.8444896,5
20012,8850000018,12.9287786283317,3,2.5,4.7138779254368,4.32453219920852,"3","0","0","3",9,111.483648,0,2010,0,98144,47.5894,-122.315,162.58032,430.79139648,5
20016,7853420100,13.3592267796588,4,3.5,5.61674563697881,6.3233158378709,"2","0","0","3",9,274.9929984,0,2014,0,98065,47.5183,-121.886,274.9929984,536.42215296,1
20020,8682320600,13.5130531999303,3,2.5,5.36880389317655,6.52598453599572,"1","0","3","3",8,214.6060224,0,2010,0,98053,47.7116,-122.019,214.6060224,607.21426944,5
20022,7625702451,13.0368054890427,3,2,4.92359845641887,4.30841281732864,"2","0","0","3",8,92.90304,44.5934592,2014,0,98136,47.5492,-122.387,137.4964992,736.90691328,1
20031,1294300038,13.0170028617465,3,2.5,5.12488321392058,4.44163166111486,"3","0","0","3",8,128.2061952,39.9483072,2008,0,98116,47.5732,-122.387,168.1545024,754.46558784,7
20034,1085623250,12.9360337992128,4,2.5,5.46529401412072,5.93544503816369,"2","0","0","3",9,236.34533376,0,2013,0,98030,47.341,-122.179,219.06536832,417.22755264,2
20038,3880900236,13.0280526979331,2,1.5,4.4372456891716,4.49696492387323,"2","0","0","3",8,76.1804928,8.3612736,2006,0,98119,47.627,-122.361,254.5543296,562.5279072,9
20042,1926059039,13.5923045046969,4,2.5,5.73152115157124,6.53694762881251,"2","0","0","3",9,308.4380928,0,2014,0,98034,47.7189,-122.225,170.9415936,627.65293824,1
20044,9578501110,12.9713079024844,4,3.5,5.4808949545632,6.14199378141003,"2","0","0","3",8,240.06145536,0,2014,0,98023,47.296,-122.35,257.06271168,485.23257792,1
20053,8648900110,13.2267233927286,3,2.5,5.19424434171808,5.69813878375022,"2","0","0","3",8,180.2318976,0,2009,0,98027,47.5644,-122.093,174.6577152,332.22127104,6
20056,2768301477,13.1974708498911,3,2.25,4.77841644657437,4.70298548427038,"2","0","0","3",8,100.3352832,18.580608,2008,0,98107,47.6651,-122.368,118.9158912,215.90666496,7
20060,5635100090,12.8477949440979,4,2.5,5.49167258005703,6.29799802988661,"2","0","0","3",8,242.66274048,0,2014,0,98030,47.3751,-122.189,224.73245376,744.98947776,1
20064,8562770490,13.2551444886381,3,2.5,5.29236219767661,5.58482255554408,"2","0","0","3",8,182.0899584,16.7225472,2005,0,98027,47.5357,-122.073,211.8189312,319.49355456,10
20066,9276200569,13.5540159152661,4,3.5,5.53585797783971,5.64571386864642,"2","0","0","3",8,222.967296,30.6580032,2006,0,98116,47.5797,-122.391,183.9480192,445.84168896,9
20075,1085623640,12.968979070505,4,2.5,5.48629828689125,6.24589469090232,"2","0","0","3",9,241.36209792,0,2014,0,98092,47.3412,-122.178,232.44340608,464.14358784,1
20078,7853360820,13.2085392387813,4,2.5,5.52850500353446,6.46842577304601,"2","0","0","3",7,251.7672384,0,2009,0,98065,47.5153,-121.871,221.1092352,527.78217024,6
20082,2767704252,13.0773660114736,3,3.25,4.88923081291466,4.83017838113296,"2","0","0","3",8,107.7675264,25.0838208,2008,0,98107,47.6743,-122.374,107.7675264,119.28750336,7
20086,2768100512,13.3984788134846,2,2.5,4.90311992507533,4.72465299860476,"2","0","0","3",9,103.1223744,31.5870336,2015,0,98107,47.6692,-122.372,150.5029248,171.4061088,0
20088,7625702437,12.8713346226006,3,2.5,4.83166096109318,4.39688146531624,"3","0","0","3",8,117.9868608,7.4322432,2006,0,98136,47.5491,-122.387,125.419104,736.90691328,9
20097,5693500846,13.4105453248978,3,1.75,4.84636710848288,5.18440225242926,"3","0","0","3",8,127.2771648,0,2007,0,98103,47.6595,-122.351,127.2771648,403.10629056,8
20100,6817750110,12.6346030265693,4,2.5,5.07038618881843,5.65648596562833,"2","0","0","3",8,159.23581056,0,2009,0,98055,47.429,-122.188,159.23581056,340.67544768,6
20104,1777600850,13.6635242009664,4,2.25,5.79850397213017,7.16344520877949,"1","0","0","3",8,170.0125632,159.7932288,2010,0,98006,47.5681,-122.127,257.3414208,103.02947136,5
20108,925059137,13.7525707581904,4,2.75,5.71634635355201,7.08723208931905,"2","0","0","3",9,303.7929408,0,2014,0,98033,47.6679,-122.172,224.8253568,633.1342176,1
20110,475000176,12.9853975223312,3,2.5,4.671318311018,4.70802751175862,"2","0","0","3",8,94.7611008,12.0773952,2006,0,98107,47.6684,-122.365,134.709408,209.86796736,9
20119,9358000552,12.896716695872,3,3.25,5.05035016205801,4.92224619116886,"2","0","0","3",8,126.3481344,29.7289728,2009,0,98126,47.5674,-122.369,142.1416512,315.59162688,6
20122,3575305452,13.3613802778748,4,2.25,5.33803223450979,6.14099428107695,"2","0","0","3",8,208.1028096,0,2013,0,98074,47.6212,-122.058,163.5093504,632.85550848,2
20126,2937300440,13.7364565280544,4,2.5,5.81249021410491,6.3324407456479,"2","0","0","3",9,334.450944,0,2014,0,98052,47.7053,-122.126,333.5219136,540.50988672,1
20130,3336500190,12.4371843664936,3,2.5,5.04437999507151,5.92283827127378,"2","0","0","3",7,155.1480768,0,2009,0,98118,47.53,-122.268,155.1480768,404.77854528,6
20132,1890000170,13.2213033252592,3,2.5,4.77841644657437,5.18388155468254,"3","0","0","3",8,118.9158912,0,2009,0,98105,47.6621,-122.324,134.709408,245.44983168,6
20141,825079024,13.5734389967645,3,2.75,5.62682975604544,9.8680410090564,"2","0","0","3",9,277.7800896,0,2000,0,98014,47.662,-121.944,240.6188736,278.52331392,15
20144,5021900635,14.2697658302419,3,2,5.81803039448052,7.1883132753575,"2","0","0","3",8,299.1477888,37.161216,2007,0,98040,47.5767,-122.225,220.1802048,163.13773824,8
20148,726059483,13.3999951140026,5,3.5,5.68212839624167,6.17539570779428,"2","0","0","3",9,293.5736064,0,2014,0,98011,47.755,-122.216,195.096384,767.10040128,1
20152,8920100066,14.2082280932499,4,3.5,6.18405377053739,7.26663790879609,"2","0","3","3",11,329.805792,155.1480768,2006,0,98075,47.592,-122.085,288.9284544,160.53645312,9
20154,1176001310,14.8956193750678,5,4.5,5.99943071675516,6.27587476327076,"3","0","4","3",10,403.1991936,0,2010,0,98107,47.6715,-122.406,164.4383808,487.92676608,5
20163,7570060290,12.8557902681628,4,2.5,5.24939616179316,6.13154982224895,"2","0","0","3",9,190.451232,0,2014,0,98038,47.3448,-122.024,217.3931136,548.5924512,1
20166,3630200780,13.8652526498591,4,3.75,5.88222355211958,6.23156597926133,"2.5","0","0","3",10,358.6057344,0,2007,0,98029,47.5396,-121.995,282.4252416,502.41964032,8
20170,6626300095,13.5277618166235,4,2.5,5.76411662982069,8.69730644514282,"2","0","0","3",8,318.6574272,0,2013,0,98077,47.7694,-122.064,332.5928832,564.47887104,2
20174,1424069056,14.1156151504146,4,3.75,5.94254334235311,8.6492756021814,"2","0","0","3",9,380.902464,0,2014,0,98029,47.5626,-122.005,186.7351104,339.83932032,1
20176,8129700728,13.3999951140026,3,2.5,5.10816973294684,5.079099575344,"2","0","0","3",8,100.3352832,65.032128,2008,0,98103,47.6594,-122.355,165.3674112,224.91825984,7
20185,1112630130,12.9713079024844,4,3.25,5.5893466627907,6.31141193336808,"2.5","0","0","3",8,267.5607552,0,2014,0,98023,47.2752,-122.349,267.5607552,526.85313984,1
20188,4083306552,13.308012724291,3,3.25,4.90999280436309,4.84417492638466,"3","0","0","3",8,135.6384384,0,2008,0,98103,47.6485,-122.334,121.7029824,92.06691264,7
20192,6056100380,12.9360337992128,3,2.25,5.20958991139274,5.3973955570209,"2","0","0","3",8,156.0771072,26.9418816,2008,0,98108,47.5631,-122.297,157.0061376,249.07305024,7
20196,2547200190,13.6646876682297,4,2.75,5.68212839624167,6.62304999134682,"2","0","0","3",9,293.5736064,0,2014,0,98033,47.6709,-122.166,204.386688,679.02831936,1
20198,7202300480,13.5606183083355,4,2.75,5.78431933713821,6.36029044066226,"2","0","0","3",9,325.16064,0,2004,0,98053,47.6846,-122.045,323.3025792,612.32393664,11
20207,1327600190,13.0279428017848,4,2.5,5.41242715528574,6.27219796669229,"2","0","0","3",8,224.17503552,0,2014,0,98042,47.3731,-122.159,221.1092352,519.23509056,1
20210,1635500250,13.2533916398107,4,2.5,5.59281287076719,6.28958668512677,"2","0","0","3",9,268.4897856,0,2005,0,98028,47.7349,-122.238,268.4897856,555.18856704,10
20214,4216500020,13.4842248480304,5,2.75,5.60655879167182,6.56795992063111,"2","0","0","3",9,272.2059072,0,2013,0,98056,47.5308,-122.184,255.48336,20.34576576,2
20218,7604400114,13.0170028617465,4,2.5,5.36010818620899,6.23902802134831,"2","0","0","3",8,212.7479616,0,2006,0,98106,47.5518,-122.357,128.2061952,505.3925376,9
20220,2946003947,12.2258752728264,2,2.5,4.6177340648839,7.1300892785057,"2","0","0","3",7,101.2643136,0,2007,0,98198,47.4166,-122.319,128.2061952,536.42215296,8
20229,3278603000,13.0368054890427,3,3,5.42355440794796,5.26199933394649,"2","0","0","3",8,179.3028672,47.3805504,2006,0,98126,47.5476,-122.37,226.6834176,289.3929696,9
20232,3395070980,13.042237332925,5,3.25,5.56829325359287,5.71787423773006,"2","0","0","3",8,207.1737792,54.8127936,2006,0,98118,47.5339,-122.284,242.4769344,342.06899328,9
20236,3304300080,13.2844822268808,4,2.5,5.64997128460714,6.57407455621808,"2","0","0","3",9,284.2833024,0,2009,0,98059,47.4828,-122.136,282.4252416,659.33287488,6
20240,6145601599,12.4292161968444,2,1.5,4.51339239801517,4.36432044926693,"2","0","0","3",8,74.87985024,16.35093504,2006,0,98133,47.7034,-122.345,93.8320704,391.5863136,9
20242,3845101100,12.8801389382773,4,2.5,5.46647256464017,6.10017228655669,"2","0","0","3",9,236.62404288,0,2014,0,98092,47.2592,-122.194,241.36209792,458.19779328,1
20251,7853440050,13.5554501376087,5,4.5,5.91785072976274,6.43560231359946,"2","0","0","3",9,371.61216,0,2015,0,98024,47.5254,-121.886,342.8122176,574.04788416,0
20254,1332700020,12.5353763926728,2,2.25,5.00779054763922,5.20857416727291,"2","0","0","4",7,149.5738944,0,1979,0,98056,47.5184,-122.196,181.160928,252.6962688,36
20258,6666830170,13.565744501765,4,2.5,5.44383907911946,6.26268079933354,"2","0","0","3",8,231.3285696,0,2014,0,98052,47.7043,-122.114,275.9220288,500.46867648,1
20262,7787920250,13.2176735572087,4,2.5,5.70093772819916,6.76457699825098,"2","0","0","3",8,299.1477888,0,2006,0,98019,47.7273,-121.958,280.5671808,764.49911616,9
20264,3590000050,13.3831879956862,4,2.75,5.67258937319491,6.80481563225506,"2","0","0","3",9,290.7865152,0,2014,0,98059,47.4823,-122.124,145.8577728,29.54316672,1
20273,567000381,12.8426494746017,2,1.5,4.51135366132533,4.37256063715239,"2","0","0","3",7,76.1804928,14.8644864,2009,0,98144,47.5925,-122.295,104.9804352,120.68104896,6
20276,1105000373,12.4391665276976,2,1.5,4.63591638396709,4.51745744426334,"2","0","0","3",7,88.257888,14.8644864,2009,0,98118,47.5427,-122.272,103.1223744,357.30509184,6
20280,7203120020,13.5734389967645,4,3.5,5.72850455803182,6.11053507359224,"2","0","0","3",9,307.5090624,0,2010,0,98053,47.6954,-122.022,308.4380928,533.54215872,5
20284,255370020,12.7512996960135,4,2.5,5.23465388005596,5.81249021410491,"2","0","0","3",7,187.6641408,0,2012,0,98038,47.3535,-122.017,205.3157184,387.68438592,3
20286,8091670190,12.8544708602679,3,2.5,5.09687017769291,6.21610175356375,"1","0","0","3",8,163.5093504,0,2014,0,98038,47.3482,-122.042,214.6060224,479.10097728,1
20295,251500080,14.9799105871704,4,4,6.10225345276052,7.46812233152762,"2","0","3","3",11,446.8636224,0,2007,0,98004,47.6364,-122.214,368.8250688,256.50529344,8
20298,8669160460,12.5774637733046,3,2.5,5.27301740948134,5.98434047103157,"2","0","0","3",7,195.00348096,0,2010,0,98002,47.3521,-122.211,195.00348096,424.28818368,5
20302,6666830430,13.5618433640998,4,2.5,5.62011832145745,6.01316090956706,"2","0","0","3",8,275.9220288,0,2014,0,98052,47.705,-122.114,279.6381504,463.86487872,1
20306,9144100007,13.5508286097416,3,2,5.02013638346152,6.55957302833049,"1","0","0","3",10,151.4319552,0,2006,0,98117,47.6981,-122.376,188.5931712,641.12387904,9
20308,1972200426,13.1711535415738,2,2.75,4.80158350585591,4.76899722465788,"3.5","0","0","3",8,121.7029824,0,2007,0,98103,47.6534,-122.355,125.419104,126.53394048,8
20317,3413700130,12.9598444479066,3,2.5,5.37312355432106,5.35001374016824,"3","0","0","3",8,215.5350528,0,2009,0,98177,47.7027,-122.359,115.1997696,243.31306176,6
20320,7203140420,12.8609986132699,3,2.5,5.08544148186928,5.9534591572301,"2","0","0","3",7,161.6512896,0,2010,0,98053,47.6875,-122.015,161.6512896,406.54370304,5
20324,3023000050,12.6443275764613,3,2.5,5.09687017769291,6.84774846504311,"2","0","0","3",8,163.5093504,0,2010,0,98038,47.355,-122.059,185.80608,594.1149408,5
20328,8943600430,12.8737738047586,3,2.5,5.3570467361905,5.91685022942915,"2","0","0","3",8,212.09764032,0,2008,0,98031,47.4221,-122.192,163.5093504,402.45596928,7
20330,3845101150,12.898957291631,4,2.5,5.52517844345332,6.03563376541912,"2","0","0","3",9,250.93111104,0,2014,0,98092,47.2586,-122.194,238.7608128,458.19779328,1
20339,7237450080,12.8017861432483,4,2.5,5.34026188983706,5.99040392244444,"2","0","0","3",8,208.5673248,0,2014,0,98038,47.3555,-122.063,235.0446912,437.5733184,1
20342,1489300005,14.2842634053084,5,3.75,5.98317019588338,6.54645938918511,"2","0","0","3",10,298.2187584,98.4772224,2014,0,98033,47.6845,-122.207,223.8963264,698.6308608,1
20346,5379805260,12.8997197011318,4,3.5,5.34692118192704,7.9410525531197,"2","0","0","3",7,209.9608704,0,2013,0,98188,47.4493,-122.281,117.9868608,209.40345216,2
20350,9544700500,13.5734389967645,3,2.75,5.63349644740363,5.14240830647596,"2","0","0","3",9,279.6381504,0,2011,0,98075,47.5836,-121.994,274.063968,418.5281952,4
20352,4181200680,12.4833255224914,3,2.5,5.03716842535595,5.52480814165313,"2","0","0","3",8,154.03324032,0,2014,0,98198,47.3667,-122.307,154.03324032,312.1542144,1
20361,1176001119,13.3203942279035,3,1.75,4.99529038487499,4.63861544093625,"3","0","0","3",8,147.7158336,0,2014,0,98107,47.6691,-122.402,141.2126208,146.50809408,1
20364,6056111350,12.9922546920573,3,2.25,4.88923081291466,5.3829885281685,"2","0","0","3",8,132.8513472,0,2012,0,98108,47.5648,-122.294,117.9868608,246.56466816,3
20368,3630200630,13.5985975564007,4,2.5,5.63681320002962,5.81249021410491,"2.5","0","0","3",9,280.5671808,0,2009,0,98029,47.5407,-121.993,238.7608128,368.54635968,6
20372,5393600507,12.705164699417,2,1.5,4.34522679045135,4.64399179797263,"2","0","0","3",7,77.1095232,0,2005,0,98144,47.5828,-122.314,137.4964992,370.77603264,10
20374,8138870470,13.1119392343199,3,2.5,5.17865961070138,5.26919878908934,"2","0","0","3",8,177.4448064,0,2014,0,98029,47.5445,-122.013,151.4319552,192.21638976,1
20383,7905200061,12.9472954493217,3,2.25,4.90311992507533,4.92764431493841,"2","0","0","3",8,107.7675264,26.9418816,2006,0,98116,47.5694,-122.387,127.2771648,165.92482944,9
20386,1222029064,12.9480099902596,3,1.75,4.89897340911348,10.0495151612169,"1.5","0","0","3",7,134.15198976,0,2008,0,98070,47.4104,-122.486,163.5093504,284.84072064,7
20390,9542840450,12.5208833853702,3,1.5,4.90311992507533,6.07784146607168,"2","0","0","3",7,134.709408,0,2011,0,98038,47.3654,-122.021,173.7286848,418.34238912,4
20394,3362401758,13.054084536651,3,2.25,4.88221324025601,4.52150603278934,"3","0","0","3",8,131.9223168,0,2008,0,98103,47.6801,-122.348,125.419104,161.09387136,7
20396,1196003740,13.5062643075967,5,4.25,5.94497939715099,8.28704251625076,"2","0","2","3",10,275.9220288,105.9094656,2000,0,98023,47.3375,-122.337,253.6252992,122.26040064,15
20405,3026059362,13.1203613747337,3,2.5,5.15267034630296,4.99340181018712,"2","0","0","3",8,146.60099712,26.29156032,2007,0,98034,47.7043,-122.209,194.1673536,27.12768768,8
20408,2768200209,13.1805379414554,2,2.5,4.93702147675101,4.69197309004875,"2","0","0","3",8,105.9094656,33.4450944,2014,0,98107,47.6689,-122.363,143.999712,185.43446784,1
20412,1972202187,13.2445810101286,3,2.5,5.15749479950934,4.58793670207895,"3","0","0","3",8,128.2061952,45.5224896,2007,0,98103,47.6512,-122.345,133.7803776,69.39857088,8
20416,301400930,12.4950039373824,3,2.25,4.99150966203508,5.561175785824,"2","0","0","3",7,147.15841536,0,2012,0,98002,47.3454,-122.214,147.15841536,317.7283968,3
20418,7853280610,13.4729498240025,4,3.25,5.89509374264012,6.37099427318764,"2","0","0","3",9,290.7865152,72.4643712,2006,0,98065,47.5389,-121.86,409.7024064,538.00150464,9
